overwrite,rootcat,parent,level,id,name,thumb,full,estcom_commercant,is_active,meta_title,description,meta_description,is_clickable,include_in_menu,show_in_navigation,show_age_popup,display_mode,landing_page,menu_bg_color,menu_text_color,menu_template,menu_main_static_block,menu_static_block1,product_count
0,1743,Primeur,2,1763,Au Verger Fleuri,thumbnail-0_23_.jpg,full-0_20_.jpg,70,1,Primeur - Au Verger Fleuri,"<p>Lorsque l’on arrive Au Verger Fleuri, on a immédiatement envie de tout cueillir ! Ce primeur vous propose les fruits et légumes frais de saison, sélectionnés pour leur qualité. C’est dans la célèbre rue des Martyrs que vous découvrirez les étals colorés et serez accueillis par des passionnés. Savourez de bons jus fraîchement pressés et assaisonnez vos salades d’une huile d’olive qui vaut le détour. </p>","Lorsque l’on arrive Au Verger Fleuri, on a immédiatement envie de tout cueillir ! Ce primeur vous propose les fruits et légumes frais de saison, sélectionnés pour leur qualité. C’est dans la célèbre rue des Martyrs que vous découvrirez les étals colorés et serez accueillis par des passionnés. Savourez de bons jus fraîchement pressés et assaisonnez vos salades d’une huile d’olive qui vaut le détour. ",1,1,,0,PRODUCTS,,,,template2,main-block-au-verger-fleuri,,227
0,1743,Fromager,2,1764,Artisans du lait,thumbnail-0_28_.jpg,full-0_23_.jpg,70,1,Fromager - Artisans du lait,"<p>Alexandre, Ruben et Mélanie ont une passion commune : le fromage. Ces trois jeunes artisans et fins connaisseurs ont donc décidé d’en faire profiter les parisiens, à travers leur jolie boutique du 9ème arrondissement. </p>
<p>Vous trouverez un superbe assortiment de fromages qui ravira les papilles de tout votre table ! Quelque soit la spécialité : vache, brebis ou chèvre, la plupart des fromages sont proposés ici à la coupe en petites ou plus grandes portions afin de correspondre aux appétits et budgets de chacun. </p>
<p>Chez l’artisan du lait, on vous propose également une belle gamme de produits laitiers dans l’espace crèmerie : oeufs, lait, crème, yaourt et autres délices crémeux qui ne vous laisseront pas indifférents.</p>
","Alexandre, Ruben et Mélanie ont une passion commune : le fromage. Ces trois jeunes artisans et fins connaisseurs ont donc décidé d’en faire profiter les parisiens, à travers leur jolie boutique du 9ème arrondissement. Vous trouverez un superbe assortiment de fromages qui ravira les papilles de tout votre table ! Quelque soit la spécialité : vache, brebis ou chèvre, la plupart des fromages sont proposés ici à la coupe en petites ou plus grandes portions afin de correspondre aux appétits et budgets de chacun. Chez l’artisan du lait, on vous propose également une belle gamme de produits laitiers dans l’espace crèmerie : oeufs, lait, crème, yaourt et autres délices crémeux qui ne vous laisseront pas indifférents.",1,1,,0,PRODUCTS,,,,template2,main-block-artisans-du-lait,,94
0,1743,Poissonnier,2,1765,Au Bon Port Montmartre,thumbnail-0_26_.jpg,full-0_22_.jpg,70,1,Poissonnier - Au Bon Port Montmartre,"<p>Une des poissonneries incontournables du 9ème arrondissement, la poissonnerie Au Bon Port vous propose des poissons fins, coquillages et crustacés en provenance directe des meilleurs producteurs et mareyeurs français.</p>
<p>L’équipe est à votre écoute et vous prodigue les meilleurs conseils pour la préparation de vos repas ou de vos réceptions. Découvrez également une large gamme de produits traiteur qui raviront vos papilles !</p>","Une des poissonneries incontournables du 9ème arrondissement, la poissonnerie Au Bon Port vous propose des poissons fins, coquillages et crustacés en provenance directe des meilleurs producteurs et mareyeurs français. L’équipe est à votre écoute et vous prodigue les meilleurs conseils pour la préparation de vos repas ou de vos réceptions. Découvrez également une large gamme de produits traiteur qui raviront vos papilles !",1,1,,0,PRODUCTS,,,,template2,main-block-au-bon-port-montmartre,,150
0,1743,Epicerie,2,1766,Les Bonnes Crèmes,thumbnail_4__2.jpg,full_5__3.jpg,70,1,Epicerie - Les Bonnes Crèmes,"<p>Les Bonnes Crèmes portent bien leur nom : des crèmes caramel qui font saliver tous les nostalgiques des desserts traditionnels au goût d’enfance. Car ici, la tradition est respectée, le chef a seulement révisé les proportions en sucre pour alléger le dessert en calories et y ajoute une petite touche de vanille de Madagascar. </p>
<p>Ce sont deux amateurs d’antiquités, Franz et Florence, qui lors d’un dîner ont fait le même constat : on ne trouve plus de bonnes crèmes. Quelques mois plus tard, la boutique était lancée pour le plus grand bonheur des fins gourmets !</p>



","Les Bonnes Crèmes portent bien leur nom : des crèmes caramel qui font saliver tous les nostalgiques des desserts traditionnels au goût d’enfance. Car ici, la tradition est respectée, le chef a seulement révisé les proportions en sucre pour alléger le dessert en calories et y ajoute une petite touche de vanille de Madagascar.  Ce sont deux amateurs d’antiquités, Franz et Florence, qui lors d’un dîner ont fait le même constat : on ne trouve plus de bonnes crèmes. Quelques mois plus tard, la boutique était lancée pour le plus grand bonheur des fins gourmets !


",1,1,,0,PRODUCTS,,,,template2,main-block-les-bonnes-cremes,,4
0,1743,Boulangerie Landemaine,3,1767,Pain,painstradis_11.jpg,painstradis_10.jpg,,1,Boulangerie Landemaine - Pain,,,1,1,,0,PRODUCTS,,,,,,,12
0,1743,Boulangerie Landemaine,3,1768,Tous les produits,Tous_87.jpg,painsbios_2.jpg,,1,Boulangerie Landemaine - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,30
0,1743,Boulangerie Landemaine,3,1769,Viennoiserie,viennoiserie_13.jpg,viennoiserie_14.jpg,,1,Boulangerie Landemaine - Viennoiserie,,,1,1,,0,PRODUCTS,,,,,,,5
0,1743,Boulangerie Landemaine,3,1770,Pâtisserie,Tous_86.jpg,Tous_85.jpg,,1,Boulangerie Landemaine - Pâtisserie,,,1,1,,0,PRODUCTS,,,,,,,13
0,1743,Cavavin,3,1771,Tous les produits,tous_46.jpg,tous_47.jpg,,1,Cavavin - Tous les produits,,,1,0,,1,PRODUCTS,,,,,,,29
0,1743,Cavavin,3,1772,Par type de boissons,coffrets_18.jpg,coffrets_19.jpg,,1,Cavavin - Par type de boissons,,,1,1,,1,PRODUCTS,,,,,,,29
0,1743,Cavavin,3,1774,Par couleur,autres_22.jpg,autres_23.jpg,,1,Cavavin - Par couleur,,,1,1,,1,PRODUCTS,,,,,,,24
0,1743,Cavavin,3,1776,Par région,coterhone_4.jpg,coterhone_5.jpg,,1,Cavavin - Par région,,,1,1,,1,PRODUCTS,,,,,,,24
0,1743,Artisans du lait,3,1792,Fromage,Chevre_6.jpg,Chevre_5.jpg,,1,Artisans du lait - Fromage,,,1,1,,0,PRODUCTS,,,,,,,73
0,1743,Artisans du lait,3,1794,Tous les produits,Tous_90.jpg,Tous_91.jpg,,1,Artisans du lait - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,94
0,1743,Artisans du lait,3,1797,Epicerie,sauceetcoulis_13.jpg,sauceetcoulis_14.jpg,,1,Artisans du lait - Epicerie,,,1,1,,0,PRODUCTS,,,,,,,4
0,1743,Artisans du lait,3,1799,Crèmerie,Cremerie_14.jpg,Cremerie_13.jpg,,1,Artisans du lait - Crèmerie,,,1,1,,0,PRODUCTS,,,,,,,17
0,1743,Au Verger Fleuri,3,1810,Tous les produits,thumbnail_1__2.jpg,full_2__2.jpg,,1,Au Verger Fleuri - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,227
0,1743,Au Verger Fleuri,3,1811,Tous les légumes,thumbnail_2__1.jpg,full_3__7.jpg,,1,Au Verger Fleuri - Tous les légumes,,,1,1,,0,PRODUCTS,,,,,,,110
0,1743,Au Verger Fleuri,3,1813,Tous les fruits,thumbnail_3__1.jpg,full_4__6.jpg,,1,Au Verger Fleuri - Tous les fruits,,,1,1,,0,PRODUCTS,,,,,,,84
0,1743,Epicerie,2,1815,Au Verger Fleuri,thumbnail-0_23__1.jpg,full-0_20__1.jpg,70,1,Epicerie - Au Verger Fleuri,,,1,1,,0,PRODUCTS,,,,template2,,,28
0,1743,Au Verger Fleuri,3,1816,Epices & Aromates,aromate_10.jpg,aromate_9.jpg,,1,Au Verger Fleuri - Epices & Aromates,,,1,1,,,,,,,,,,14
0,1743,Au Verger Fleuri,3,1826,Fruits et légumes secs,fruitssecs_11.jpg,fruitssecs_10.jpg,,0,Au Verger Fleuri - Fruits et légumes secs,,,1,1,,,,,,,,,,0
0,1743,Au Verger Fleuri,3,1833,Epicerie,aromate_16.jpg,aromate_15.jpg,,1,Au Verger Fleuri - Epicerie,,,1,1,,0,PRODUCTS,,,,,,,5
0,1743,Au Verger Fleuri,3,1835,Jus de fruits,thumbnail-category_17_.jpg,full-category_17_.jpg,,1,Au Verger Fleuri - Jus de fruits,,,1,1,,,,,,,,,,5
0,1743,Au Bon Port Montmartre,3,1845,Traiteur,platprepares_25.jpg,platprepares_24.jpg,,1,Au Bon Port Montmartre - Traiteur,,,1,1,,0,PRODUCTS,,,,,,,34
0,1743,Au Bon Port Montmartre,3,1846,Tous les produits,Tous_92.jpg,Tous_93.jpg,,1,Au Bon Port Montmartre - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,149
0,1743,Traiteur,2,1847,Au Bon Port Montmartre,thumbnail-0_26__1.jpg,full-0_22__1.jpg,70,1,Traiteur - Au Bon Port Montmartre,,,1,1,,0,PRODUCTS,,,,template2,,,34
0,1743,Au Bon Port Montmartre,3,1849,Huîtres & Coquillages,coquillages_13.jpg,coquillages_12.jpg,,1,Au Bon Port Montmartre - Huîtres & Coquillages,,,1,1,,0,PRODUCTS,,,,,,,29
0,1743,Au Bon Port Montmartre,3,1850,Poissons,poissons_18.jpg,poissons_17.jpg,,1,Au Bon Port Montmartre - Poissons,,,1,1,,0,PRODUCTS,,,,,,,66
0,1743,Au Bon Port Montmartre,3,1851,Crustacés,crustaces_16.jpg,crustaces_15.jpg,,1,Au Bon Port Montmartre - Crustacés,,,1,1,,0,PRODUCTS,,,,,,,21
0,1743,Les Bonnes Crèmes,3,1852,Tous les produits,thumbnail_12__4.jpg,full_7__4.jpg,,1,Les Bonnes Crèmes - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,4
0,1743,Au Verger Fleuri,3,1855,Fruits & Légumes Secs,,,,1,Au Verger Fleuri - Fruits & Légumes Secs,,,1,1,,0,PRODUCTS,,,,,,,9
0,1743,Au Verger Fleuri,3,1856,Fruits et légumes de saison,local_10.jpg,local_11.jpg,,1,Au Verger Fleuri - Fruits et légumes de saison,,,1,1,,0,PRODUCTS,,,,,,,87
0,864,La Fromagerie Lasnier,3,1860,Soupe,thumbnail-category_18_.jpg,full-category_18_.jpg,,0,La Fromagerie Lasnier - Soupe,,,1,1,,0,PRODUCTS,,,,,,,0
0,864,La Fromagerie Lasnier,3,1861,Velouté,wysiwyg/thumbnail-category_17_.jpg,wysiwyg/full-category_17_.jpg,,0,La Fromagerie Lasnier - Velouté,,,1,1,,0,PRODUCTS,,,,,,,0
0,1743,Boucher,2,1862,Boucherie Lévêque,thumbnail_15_1.jpg,commercant_13_1.jpg,70,0,Boucher - Boucherie Lévêque,"<p>L'unique boucherie du marché Saint Martin est au petit soin pour les amateurs de viande qui viendraient s'attarder devant sa vitrine. A la gestion de la boutique depuis 2007, Nicolas Lévêque offre un concentré de bonnes chaires aux origines les plus nobles. C'est en proposant un maximum de produits labellisés qu'il garantit ainsi une traçabilité irréprochable des viandes. La boucherie ne travaille que des viandes bovines Label Rouge de Race Limousine. </p><p> Le boucher peaufine son étalage en y ajoutant un volet de plats traiteur maison et des produits d’épicerie fine « Boucherie Française », choisis pour leur qualité. Forts des conseils culinaires prodigués par Nicolas, il ne vous reste alors plus qu’à régaler vos invités ! </p>","L'unique boucherie du marché Saint Martin est au petit soin pour les amateurs de viande qui viendraient s'attarder devant sa vitrine. A la gestion de la boutique depuis 2007, Nicolas Lévêque offre un concentré de bonnes chaires aux origines les plus nobles. C'est en proposant un maximum de produits labellisés qu'il garantit ainsi une traçabilité irréprochable des viandes. La boucherie ne travaille que des viandes bovines Label Rouge de Race Limousine. Le boucher peaufine son étalage en y ajoutant un volet de plats traiteur maison et des produits d’épicerie fine « Boucherie Française », choisis pour leur qualité. Forts des conseils culinaires prodigués par Nicolas, il ne vous reste alors plus qu’à régaler vos invités ! ",1,1,,0,PRODUCTS,,,,template3,main_block_leveque,,0
0,1743,Boucherie Lévêque,3,1867,Tous les produits,Tous_94.jpg,Tous_95.jpg,,0,Boucherie Lévêque - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,0
0,1743,Boucherie Lévêque,3,1875,Bœuf,boeuf_17.jpg,boeuf_18.jpg,,0,Boucherie Lévêque - Bœuf,,,1,1,,0,PRODUCTS,,,,,,,0
0,1743,Boucherie Lévêque,3,1876,Volaille,volaille_13.jpg,volaille_14.jpg,,0,Boucherie Lévêque - Volaille,,,1,1,,0,PRODUCTS,,,,,,,0
0,1743,Boucherie Lévêque,3,1877,Conserve,conserves_36.jpg,conserves_37.jpg,,0,Boucherie Lévêque - Conserve,,,1,1,,0,PRODUCTS,,,,,,,0
0,1743,Boucherie Lévêque,3,1878,Charcuterie,Charcuterie_25.jpg,Charcuterie_26.jpg,,0,Boucherie Lévêque - Charcuterie,,,1,1,,0,PRODUCTS,,,,,,,0
0,1743,Boucherie Lévêque,3,1879,Traiteur,traiteur_12.jpg,traiteur_13.jpg,,0,Boucherie Lévêque - Traiteur,,,1,1,,0,PRODUCTS,,,,,,,0
0,1743,Boucherie Lévêque,3,1880,Veau,veau_11.jpg,veau_12.jpg,,0,Boucherie Lévêque - Veau,,,1,1,,0,PRODUCTS,,,,,,,0
0,1743,Boucherie Lévêque,3,1881,Agneau,agneau_11.jpg,agneau_12.jpg,,0,Boucherie Lévêque - Agneau,,,0,0,,0,PRODUCTS,,,,,,,0
0,1743,Boucherie Lévêque,3,1882,Porc,porc_15.jpg,porc_16.jpg,,0,Boucherie Lévêque - Porc,,,1,1,,0,PRODUCTS,,,,,,,0
0,1743,Boucher,2,1884,Boucherie des Moines,thumbnail_5_1.jpg,boucherie_des_moines_1_3.jpg,70,1,Boucher - Boucherie des Moines,"<p>La Boucherie des Moines est la première à avoir rejoint le site d'Au Pas De Courses. Ouverte il y a maintenant 7 ans par Michel Vaidie et son épouse Marie Geneviève, elle est depuis un lieu incontournable pour les amoureux de la bonne viande. </p>
<p>La médaille de la Chambre des Métiers obtenue par cet artisan en 2000 est un gage de réussite qui récompense un travail minutieux et respectueux dans la préparation de ses boeufs, veaux, agneaux et volailles.</p>
<p>Soucieux de transmettre son savoir-faire, vous pouvez également découvrir le quotidien de ce passionné et son accompagnement auprès des apprentis dans le documentaire réalisé par Florian Geyer <i><a href=http://www.dailymotion.com/video/x2vvwce>Garçon Boucher</a></i>.</p>
<p>Vous souhaitez faire sensation avec un plateau de charcuterie ou une préparation spéciale ? <a href=#chat onclick=Tawk_API.toggle(); return false;>Faites nous signe sur notre chat en ligne</a> !</p>","La Boucherie des Moines est la première à avoir rejoint le site d'Au Pas De Courses. Ouverte il y a maintenant 7 ans par Michel Vaidie et son épouse Marie Geneviève, elle est depuis un lieu incontournable pour les amoureux de la bonne viande. La médaille de la Chambre des Métiers obtenue par cet artisan en 2000 est un gage de réussite qui récompense un travail minutieux et respectueux dans la préparation de ses boeufs, veaux, agneaux et volailles. Soucieux de transmettre son savoir-faire, vous pouvez également découvrir le quotidien de ce passionné et son accompagnement auprès des apprentis dans le documentaire réalisé par Florian Geyer <i><a href=http://www.dailymotion.com/video/x2vvwce>Garçon Boucher</a></i>.Vous souhaitez faire sensation avec un plateau de charcuterie ou une préparation spéciale ? <a href=#chat onclick=Tawk_API.toggle(); return false;>Faites nous signe sur notre chat en ligne</a> !",1,1,,0,PRODUCTS,,,,template2,main_block_bdm17,,455
0,1743,Boucher,2,1885,Boucherie Dandelion BIO,thumbnail_7_1.jpg,commercant_5_1.jpg,70,1,Boucher - Boucherie Dandelion BIO,"<p>La Boucherie bio Dandelion a choisi de faire confiance au service Au Pas De Courses pour livrer ses produits. Première boucherie Bio de la capitale, elle est le fruit de la collaboration entre deux amoureux de bons produits : Michel Vaidie, boucher du quartier et Vincent Fulco, maestro depuis presque 25 ans dans la boucherie artisanale et titulaire du 1er prix au Brevet de Compagnon Boucher Etalier.</p>
<p>Chez Dandelion tout est biologique. Que ce soit la viande en provenance de Normandie, les produits d’accompagnement (tomates farcies, épices, sel, …) ou encore les emballages biodégradables utilisés. Les amoureux du bio peuvent donc se procurer la meilleure viande les yeux fermés, sous les bons conseils de Vincent aux manettes de ce joli stand aux tons bruts et naturels.</p>
<p>En somme, Dandelion fait de la boucherie bio une évidence qui n'a pas manqué d'être récompensée par le Prix Spécial du Prix du Goût d’Entreprendre 2015 organisé par la Mairie de Paris.</p>","La Boucherie bio Dandelion vous livre à domicile grâce à Au Pas De Courses. Profitez de la boucherie bio en ligne, pour vous faire livrer dès ce soir.",1,1,,0,PRODUCTS,,,,template3,main_block_dan17,,106
0,1743,Boucherie des Moines,3,1886,Viande,boeuf_21.jpg,boeuf_22.jpg,,1,Boucherie des Moines - Viande,,,1,1,,0,PRODUCTS,,,,,,,264
0,1743,Boucherie des Moines,3,1888,Tous les produits,Tous_98.jpg,Tous_99.jpg,,1,Boucherie des Moines - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,455
0,1743,Boucherie des Moines,3,1890,Traiteur,traiteur_14.jpg,traiteur_15.jpg,,1,Boucherie des Moines - Traiteur,,,1,1,,0,PRODUCTS,,,,,,,63
0,1743,Boucherie des Moines,3,1892,Epicerie Fine,conserves_38.jpg,conserves_39.jpg,,1,Boucherie des Moines - Epicerie Fine,,,1,1,,0,PRODUCTS,,,,,,,48
0,1743,Boucherie des Moines,3,1895,Charcuterie,Charcuterie_27.jpg,Charcuterie_28.jpg,,1,Boucherie des Moines - Charcuterie,,,1,1,,0,PRODUCTS,,,,,,,73
0,1743,Boucherie Dandelion BIO,3,1910,Volaille Bio,volailles_2.jpg,volailles_3.jpg,,1,Boucherie Dandelion BIO - Volaille Bio,,,1,1,,0,PRODUCTS,,,,,,,18
0,1743,Boucherie Dandelion BIO,3,1911,Tous les produits Bio,Tous_96.jpg,Tous_97.jpg,,1,Boucherie Dandelion BIO - Tous les produits Bio,,,1,0,,0,PRODUCTS,,,,,,,106
0,1743,Boucherie Dandelion BIO,3,1912,Boeuf Bio,boeuf_19.jpg,boeuf_20.jpg,,1,Boucherie Dandelion BIO - Boeuf Bio,,,1,1,,0,PRODUCTS,,,,,,,31
0,1743,Boucherie Dandelion BIO,3,1913,Veau Bio,veau_3.jpg,veau_4.jpg,,1,Boucherie Dandelion BIO - Veau Bio,,,1,1,,0,PRODUCTS,,,,,,,20
0,1743,Boucherie Dandelion BIO,3,1914,Agneau Bio,agneau_13.jpg,agneau_14.jpg,,1,Boucherie Dandelion BIO - Agneau Bio,,,1,1,,0,PRODUCTS,,,,,,,13
0,1743,Boucherie Dandelion BIO,3,1915,Saucisses & Préparations Bio,saucisses_2.jpg,saucisses_3.jpg,,1,Boucherie Dandelion BIO - Saucisses & Préparations Bio,,,1,1,,0,PRODUCTS,,,,,,,12
0,1743,Boucherie Dandelion BIO,3,1916,Porc Bio,porc_17.jpg,porc_18.jpg,,1,Boucherie Dandelion BIO - Porc Bio,,,1,1,,0,PRODUCTS,,,,,,,12
0,1743,Au Bon Port Montmartre,3,1925,Tous les produits,Tous_92.jpg,Tous_93.jpg,,1,Au Bon Port Montmartre - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,33
0,864,Epicerie ,2,1927,Incubateur de Fraicheur BIO,thumbnail_21_.jpg,full_1__4.jpg,,1,Epicerie  - Incubateur de Fraicheur BIO,,,1,1,,,,,,,,,,75
0,864,Incubateur de Fraicheur BIO,3,1928,"Confitures, miels et compotes",thumbnail_10__9.jpg,full_10__7.jpg,,1,"Incubateur de Fraicheur BIO - Confitures, miels et compotes",,,1,1,,,,,,,,,,12
0,864,Incubateur de Fraicheur BIO,3,1929,Paté de légumes,,,,1,Incubateur de Fraicheur BIO - Paté de légumes,,,1,1,,,,,,,,,,29
0,864,Incubateur de Fraicheur BIO,3,1930,Graines,,,,1,Incubateur de Fraicheur BIO - Graines,,,1,1,,,,,,,,,,7
0,864,Incubateur de Fraicheur BIO,3,1931,Paté de légume,,,,1,Incubateur de Fraicheur BIO - Paté de légume,,,1,1,,,,,,,,,,9
0,864,Incubateur de Fraicheur BIO,3,1932,Lentilles,,,,1,Incubateur de Fraicheur BIO - Lentilles,,,1,1,,,,,,,,,,3
0,864,Incubateur de Fraicheur BIO,3,1933,Oeufs,,,,1,Incubateur de Fraicheur BIO - Oeufs,,,1,1,,,,,,,,,,1
0,864,Incubateur de Fraicheur BIO,3,1934,Sucre,,,,1,Incubateur de Fraicheur BIO - Sucre,,,1,1,,,,,,,,,,1
0,864,Incubateur de Fraicheur BIO,3,1935,Farine,,,,1,Incubateur de Fraicheur BIO - Farine,,,1,1,,,,,,,,,,1
0,2,La Mère-Mimosa,3,1936,Fermé du 8 au 15  Avril,,,,0,La Mère-Mimosa - Fermé du 8 au 15  Avril,,,0,1,,0,PRODUCTS,,,,,,,0
0,1743,Au Bon Port Montmartre,3,1938,Plateau,plateau_fruits_de_mer_6.jpg,plateau_fruits_de_mer_7.jpg,,1,Au Bon Port Montmartre - Plateau,,,1,1,,0,PRODUCTS,,,,,,,1
0,2,Les Fruits de la Terre BIO,3,1939,"Paniers tout BIO, Tout Frais",thumbnail-category_2__2.jpg,full-category_2__2.jpg,,1,"Les Fruits de la Terre BIO - Paniers tout BIO, Tout Frais",,,1,0,,0,PRODUCTS,,,,,,,3
0,417,Verger Saint-Martin,3,1942,"Paniers tout frais, Tout bon",APDC-panierfruit_2.jpg,APDC-panierfruit_3.jpg,,1,"Verger Saint-Martin - Paniers tout frais, Tout bon",,,1,0,,0,PRODUCTS,,,,,,,2
0,2,Epicerie ,2,1944,Le Garde Manger des Dames,thumbnail-merchant_1_.jpg,full-merchant_1_.jpg,70,1,Epicerie  - Le Garde Manger des Dames,"C’est Isabelle, petite fille de restaurateur et ingénieur agronome qui vous reçoit dans ce nouveau temple de la gastronomie à Paris ! Passionnée de bons produits, elle met à votre disposition des produits locaux, bio et de saison à un prix abordable afin que chacun puisse retrouver le vrai goût des aliments au quotidien.

Au Garde Manger des Dames vous retrouvez une sélection de fruits et légumes, fromages, charcuteries, yaourts, terrines, miels, confitures, légumes secs, jus de fruits, et d’autres délicieux produits provenant des meilleurs producteurs, éleveurs et artisans d’Île de France et alentours.
Tous les produits sont garantis fermiers, naturels, sans additif ni conservateur, et en agriculture biologique ou raisonnée. 

Et Isabelle n’hésite pas à mettre la main à la pâte pour vous proposer dans sa jolie boutique de délicieuses pâtisseries maison toute la journée ainsi que des sandwichs, soupes, salades, tartes et jus frais le midi, confectionnés avec les produits du Garde-Manger des Dames. Vous venez ?",,1,1,,0,PRODUCTS,,,,template3,,,118
0,2,Le Garde Manger des Dames,3,1945,Tous les produits,thumbnail-category_2_.jpg,full-category_2_.jpg,,1,Le Garde Manger des Dames - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,118
0,2,Le Garde Manger des Dames,3,1946,Charcuteries,thumbnail-category_5_.jpg,full-category_5_.jpg,,1,Le Garde Manger des Dames - Charcuteries,,,1,1,,0,PRODUCTS,,,,,,,13
0,2,Le Garde Manger des Dames,3,1951,Epicerie,thumbnail-category_3_.jpg,full-category_3_.jpg,,1,Le Garde Manger des Dames - Epicerie,,,1,1,,0,PRODUCTS,,,,,,,58
0,2,Le Garde Manger des Dames,3,1963,Légumes,thumbnail-category_6_.jpg,full-category_6_.jpg,,1,Le Garde Manger des Dames - Légumes,,,1,1,,0,PRODUCTS,,,,,,,11
0,2,Le Garde Manger des Dames,3,1985,Boissons,thumbnail-category_7__1.jpg,full-category_7__1.jpg,,1,Le Garde Manger des Dames - Boissons,,,1,1,,0,PRODUCTS,,,,,,,19
0,2,Le Garde Manger des Dames,3,1991,Fromagerie & Crèmerie,thumbnail-category_4__1.jpg,full-category_4__1.jpg,,1,Le Garde Manger des Dames - Fromagerie & Crèmerie,,,1,1,,0,PRODUCTS,,,,,,,16
0,1281,Traiteur,2,2005,Boucherie Pernety,thumbnail-merchant_6__2.jpg,thumbnail-merchant_6__3.jpg,70,1,Traiteur - Boucherie Pernety,,,1,1,,0,PRODUCTS,,,,template2,,,51
0,1281,Boucherie Pernety,3,2006,Saucisses & Co.,Charcuterie_29.jpg,Charcuterie_30.jpg,,1,Boucherie Pernety - Saucisses & Co.,,,1,1,,0,PRODUCTS,,,,,,,13
0,1281,Boucherie Pernety,3,2010,Plats préparés,traiteur_16.jpg,traiteur_17.jpg,,1,Boucherie Pernety - Plats préparés,,,1,1,,0,PRODUCTS,,,,,,,32
0,1281,Boucherie Pernety,3,2019,Salades,platprepares_26.jpg,platprepares_27.jpg,,1,Boucherie Pernety - Salades,,,1,1,,0,PRODUCTS,,,,,,,6
0,1281,Primeur de Gama,3,2036,Epicerie,aromate_29.jpg,aromate_30.jpg,,1,Primeur de Gama - Epicerie,,,1,1,,0,PRODUCTS,,,,,,,34
0,1281,Primeur de Gama,3,2038,Produits de saison,local_12.jpg,local_13.jpg,,1,Primeur de Gama - Produits de saison,,,0,0,,0,PRODUCTS,,,,,,,144
0,1281,Bio,2,2039,Primeur de Gama,thumbnail-merchant_7_.jpg,thumbnail-merchant_7__1.jpg,70,1,Bio - Primeur de Gama,,,1,1,,0,PRODUCTS,,,,template2,,,71
0,1281,Primeur de Gama,3,2040,Tous les légumes,legume_15.jpg,legume_16.jpg,,1,Primeur de Gama - Tous les légumes,,,1,1,,0,PRODUCTS,,,,,,,44
0,1281,Primeur de Gama,3,2043,Olives & Mélanges salés,olives.jpg,olives_1.jpg,,0,Primeur de Gama - Olives & Mélanges salés,,,1,1,,0,PRODUCTS,,,,,,,0
0,1281,Primeur de Gama,3,2045,Epicerie,aromate_21.jpg,aromate_22.jpg,,1,Primeur de Gama - Epicerie,,,1,1,,0,PRODUCTS,,,,,,,9
0,1281,Primeur de Gama,3,2051,Tous les fruits,fruits_17.jpg,fruits_18.jpg,,1,Primeur de Gama - Tous les fruits,,,1,1,,0,PRODUCTS,,,,,,,18
0,1281,Primeur de Gama,3,2058,Jus,thumbnail-category_17_.jpg,full-category_17_.jpg,,0,Primeur de Gama - Jus,,,0,0,,0,PRODUCTS,,,,,,,0
0,1281,Poissonnerie L'Argonaute,3,2064,Epicerie,aromate_31.jpg,aromate_32.jpg,,1,Poissonnerie L'Argonaute - Epicerie,,,1,1,,0,PRODUCTS,,,,,,,12
0,2069,Boucher,2,2079,Boucherie Milo,thumbnail_52.jpg,full_1.jpg,70,1,Boucher - Boucherie Milo,"<p>La boucherie Milo est située sur la célèbre avenue Parmentier au cœur du 11ème arrondissement de Paris, et vous propose des produits de qualité fermière de la région Limousine. Passionné par cette région et la bonne viande, monsieur Milo vous recommande ses meilleures pièces. Il s’y rend ainsi régulièrement depuis des années pour échanger avec ses fournisseurs, et s’assurer en personne du bon traitement des bêtes sélectionnées.</p>
<p>A la boucherie Milo, on privilégie la qualité à la quantité pour vous servir uniquement le meilleur de la viande !</p>
","La boucherie Milo est située sur la célèbre avenue Parmentier au cœur du 11ème arrondissement de Paris, et vous propose des produits de qualité fermière de la région Limousine. Passionné par cette région et la bonne viande, monsieur Milo vous recommande ses meilleures pièces. Il s’y rend ainsi régulièrement depuis des années pour échanger avec ses fournisseurs, et s’assurer en personne du bon traitement des bêtes sélectionnées.  A la boucherie Milo, on privilégie la qualité à la quantité pour vous servir uniquement le meilleur de la viande !",1,1,,0,PRODUCTS,,,,template2,main-block-boucherie-milo,,53
